Word	60_70	70_80	80_90	90_00	Frequency
bureau	0.3724276497070566	0.37770965736966117	0.38281860676085777	0.38154585292855187	3908
buse	0.33684360395525126	0.3438193178729527	0.33095984399216805	0.3312597915166334	1981
bush	0.390372269881311	0.43066278846832623	0.41108564061183306	0.4149151669301303	8196
businessman	0.3837064133199602	0.3835684240110986	0.37824810528304104	0.37030784644997927	2680
button	0.34184532743241586	0.34259371569981295	0.3425478894681417	0.34119739488502443	4660
buyer	0.3328877325981257	0.3315657112568964	0.3330829061908344	0.33067473733913433	2175
calif	0.20710650953919096	0.20716943428427861	0.2115134379655361	0.20684454104163016	2121
campaign	0.3735785475259993	0.37691364974692376	0.37712293093368066	0.38018421849735534	12303
campus	0.3856066983375681	0.3849215453734044	0.37758528494706667	0.38343378890026064	2734
candle	0.2738063806544828	0.26937097669078713	0.27131631257183675	0.270089470775531	2368
candy	0.38047244563697363	0.36439986503912913	0.36502262116644413	0.37054045896554844	2426
capability	0.33889940687098624	0.33872146598145964	0.3432652669965634	0.35184418020920594	1466
capable	0.3272506043845045	0.3150141145620857	0.3231163962174408	0.32712438629263424	3324
card	0.28493987737598464	0.2895235790515141	0.292390257410267	0.2947187912122877	8897
carol	0.35814249027055034	0.36035558658343586	0.3787091490892206	0.3947182328285238	2381
carry	0.456072938030968	0.4556144016484165	0.456513935665656	0.4522242795761746	26028
cas	0.3317092976464502	0.3339712219144429	0.33671287970713465	0.3365965425539806	3410
cat	0.3750605327137476	0.37441160038510457	0.37177456726783503	0.37345721992604086	7101
cattle	0.3835938853922456	0.3801245441725279	0.38196859902916563	0.38648607009753755	2927
cause	0.4764334850381963	0.47540260148096436	0.47084167659664544	0.4681276396005693	18859
caution	0.3945611381826652	0.3895994868413805	0.38829911798232697	0.38644550775505526	1791
ceiling	0.30049151694238246	0.29878750335800774	0.2783406269736348	0.26123231095403004	3130
cell	0.34386985536448333	0.33749746797463054	0.34098404898565965	0.3757023482566098	7491
cent	0.3200535986225429	0.3322057931869057	0.32525747708592123	0.315030204979097	9804
chairman	0.33032477243780467	0.3377208448503407	0.3363056089239419	0.34101516050466524	8363
chance	0.3318233872384508	0.32971890032084256	0.33252496584838687	0.3309494131625101	15520
chao	0.3601948906686727	0.3607262033910942	0.36251115557626346	0.36837020422263694	1650
char	0.4470349360795053	0.46897299728395625	0.5060465584606645	0.5091139287074952	2023
charge	0.4500230562350932	0.4440350331000464	0.45104159433917984	0.4533289054228942	16003
chemistry	0.3878179238552646	0.3995544013765569	0.39836855087646694	0.4035004591225201	1020
cherry	0.43370067873959206	0.4309798353465756	0.4175089731183609	0.41758364681730403	1991
chick	0.40794421530273817	0.41829976412599085	0.436875438159972	0.41783503391588933	1064
child	0.3800012299275358	0.38124986991347215	0.3884158347506066	0.39215239875205876	61317
chile	0.41140565915515487	0.41635050167697507	0.45218744643348313	0.4911787868266364	1128
chok	0.42345337952266576	0.4223142826202437	0.43239446199794535	0.43186351843059406	1472
chop	0.4109558834733208	0.42540325686816843	0.4075405478652069	0.36939893584223527	2557
chris	0.40072952268115697	0.4230562748691186	0.4298549438934275	0.4095870976671419	2352
christ	0.3293259416585602	0.3207108509085334	0.3269541861212366	0.33001294827083527	4830
chronicle	0.40310734249474134	0.410503557345144	0.4229926377610654	0.3905638629455247	1331
circle	0.4183571347082368	0.420794443945883	0.4249848112793486	0.42726839597485133	7585
cit	0.38819529760754046	0.38890796631636365	0.39477108254314974	0.40225743865328767	2279
classroom	0.3876045436112248	0.37735322150247524	0.3818839670910214	0.38549243928052307	2177
clayton	0.461202289030759	0.4252555309304149	0.414001094444904	0.4564424492565001	1354
clear	0.49089254640440766	0.49274747113000267	0.4944535207643379	0.5019304860873753	20532
